Country,Deposit ID,Deposit Name,Deposit Type,Deposit Subtype,Resource Range,Grade Range (Teor)
Bulgaria,97,Pravoslaven,10,10,≥1000 - <2500,≥0.01 - <0.05
Bulgaria,98,Pripetchen-Deltshevo,10,8,≥300 - <1000,≥0.05 - <0.10
Bulgaria,99,Proboinitza,4,5,≥300 - <1000,≥0.10 - <0.20
Bulgaria,5047,Rakovski,10,8,≥1000 - <2500,≥0.01 - <0.05
Bulgaria,5918,Ralevska Reka,5,3,>0 - <25,≥0.10 - <0.20
Bulgaria,5919,Rosen (4 orebodies),4,5,≥300 - <1000,≥0.05 - <0.10
Bulgaria,5920,Sap Dere,4,4,>0 - <25,≥0.05 - <0.10
Bulgaria,101,Sarnitza,3,3,≥25 - <300,≥0.05 - <0.10
Bulgaria,103,Sborishte-Kitshesta,4,4,≥300 - <1000,≥0.05 - <0.10
Bulgaria,1135,Selishte - Varazhdane,10,8,≥300 - <1000,≥0.05 - <0.10
Bulgaria,1136,Senokos,7,5,≥25 - <300,≥0.01 - <0.05
Bulgaria,5116,Seslovsko 1,4,4,≥300 - <1000,≥0.05 - <0.10
Bulgaria,5117,Seslovsko 2,4,5,≥300 - <1000,≥0.05 - <0.10
Bulgaria,5118,Seslovsko 3,4,5,≥300 - <1000,≥0.05 - <0.10
Bulgaria,104,Simitli,10,8,≥2500 - <5000,≥0.05 - <0.10
Bulgaria,105,Sinite Kamani,3,3,≥300 - <1000,≥0.10 - <0.20
Bulgaria,107,Smolianovtzi,10,8,≥1000 - <2500,≥0.10 - <0.20
Bulgaria,106,Smollian,3,3,≥2500 - <5000,≥0.05 - <0.10
Bulgaria,5921,Stoykov Most,5,3,>0 - <25,≥0.05 - <0.10
Bulgaria,7123,Tenevo,10,5,≥300 - <1000,≥0.01 - <0.05
Bulgaria,1137,Trislilnik,10,8,≥300 - <1000,≥0.01 - <0.05
Bulgaria,5192,Trojan,3,5,>0 - <25,≥0.01 - <0.05
Bulgaria,5922,Trud,10,8,≥300 - <1000,≥0.01 - <0.05
Bulgaria,5196,Tshamilov Komak,4,5,≥300 - <1000,≥0.05 - <0.10
Bulgaria,5923,Tsheshmata,10,10,≥300 - <1000,≥0.01 - <0.05
Bulgaria,5197,Tsora,4,5,≥300 - <1000,≥0.05 - <0.10
Bulgaria,5924,Tyulbeto East,3,3,≥25 - <300,≥0.05 - <0.10
Bulgaria,5925,Tyulbeto West,3,3,≥25 - <300,≥0.05 - <0.10
Bulgaria,5203,Tzsarimir,10,8,≥1000 - <2500,≥0.01 - <0.05
Bulgaria,5204,Tzsereteleovo,10,8,≥300 - <1000,≥0.01 - <0.05
Bulgaria,5236,Vinishte,10,8,≥300 - <1000,≥0.10 - <0.20
Bulgaria,7110,Vinitsa,10,10,≥300 - <1000,≥0.01 - <0.05
Bulgaria,5240,Vladimirovo,10,8,≥25 - <300,≥0.01 - <0.05
Bulgaria,5926,Vrabnitsa,5,3,>0 - <25,≥0.10 - <0.20
Bulgaria,7794,Yavorovetz,5,3,≥25 - <300,≥0.10 - <0.20
Bulgaria,5927,Yavorovo Dere,5,3,>0 - <25,≥0.10 - <0.20
Bulgaria,1245,Zdravetz,3,3,≥1000 - <2500,≥0.05 - <0.10
Bulgaria,5928,Zmeyovi Dupki,3,3,≥25 - <300,≥0.05 - <0.10
Cameroon,155,Kitongo,2,2,≥10000 - <25000,≥0.05 - <0.10
Cameroon,1260,Lolodorf,4,3,≥1000 - <2500,≥0.05 - <0.10
Cameroon,7111,Salaki,3,3,>0 - <25,≥0.01 - <0.05
Canada,1247,Abeta,5,5,≥2500 - <5000,≥0.01 - <0.05
Canada,981,Ace-Fay-Verna,3,3,≥10000 - <25000,≥0.20 - <0.50
Canada,109,Agnew Lake,5,5,≥2500 - <5000,≥0.01 - <0.05
Canada,1138,Allied Zones,4,5,≥2500 - <5000,≥0.05 - <0.10
Canada,1347,Amer Lake- Main Zone,10,8,≥5000 - <10000,≥0.01 - <0.05
Canada,1349,Amstrong,2,2,≥300 - <1000,≥0.01 - <0.05
Canada,982,Andrew Lake,5,5,≥10000 - <25000,≥0.20 - <0.50
Canada,1348,Anna Lake,2,2,≥1000 - <2500,≥0.05 - <0.10
Canada,1139,Apple,5,5,≥2500 - <5000,≥0.01 - <0.05
Canada,4441,Area 1-Trout Pond,2,2,≥25 - <300,≥0.05 - <0.10
Canada,2029,Arrow,5,5,≥100000 - <1000000,≥1.00 - <5.00
Canada,4444,Art Zones 1 to 3,4,5,>0 - <25,≥0.01 - <0.05
Canada,1038,Axe Lake,4,5,≥300 - <1000,≥0.05 - <0.10
Canada,1248,Banana Lake,5,5,≥50000 - <100000,≥0.01 - <0.05
Canada,1350,Bear Head Lake,4,5,≥300 - <1000,≥0.05 - <0.10
Canada,1040,Beaver Lake,3,3,≥25 - <300,≥0.10 - <0.20
Canada,7142,Beta Gamma,3,3,>0 - <25,≥1.00 - <5.00
Canada,1041,Bicroft,4,5,≥1000 - <2500,≥0.05 - <0.10
Canada,1042,BJ Lake,5,5,≥5000 - <10000,≥0.50 - <1.00
Canada,112,Blizzard,10,9,≥2500 - <5000,≥0.10 - <0.20
Canada,1043,Blue Rock,4,5,≥25 - <300,≥0.05 - <0.10
Canada,1044,Bolger,3,3,≥25 - <300,≥0.20 - <0.50
Canada,1674,Bong Grid,5,5,≥1000 - <2500,≥0.20 - <0.50
Canada,1141,Buckels,5,5,≥300 - <1000,≥0.10 - <0.20
Canada,1941,Buckton South,5,5,≥2500 - <5000,>0 - <0.01
Canada,1856,Buckton Zone,5,5,≥25000 - <50000,>0 - <0.01
Canada,4511,Burbidge Lake,2,2,≥25 - <300,≥0.10 - <0.20
Canada,4512,Burnt Lake North Main Zone,2,2,≥25 - <300,≥0.05 - <0.10
Canada,1046,BV,5,5,≥300 - <1000,≥1.00 - <5.00
Canada,1142,Calumet-Contact,2,5,≥300 - <1000,≥0.50 - <1.00
Canada,1047,Camie River,5,5,≥25 - <300,≥0.50 - <1.00
Canada,1048,Canadian Dyno,4,5,≥1000 - <2500,≥0.05 - <0.10
Canada,1143,Can-Met,5,5,≥5000 - <10000,≥0.05 - <0.10
Canada,1942,Canuc Zone,5,5,≥5000 - <10000,≥0.05 - <0.10
Canada,1249,Capri 2,4,5,≥300 - <1000,≥0.01 - <0.05
Canada,984,Caribou,5,5,≥1000 - <2500,≥1.00 - <5.00
Canada,1049,Cavendish,4,5,≥300 - <1000,≥0.05 - <0.10
Canada,993,Cayzor,3,3,≥300 - <1000,≥0.20 - <0.50
Canada,1051,Centennial,5,5,≥10000 - <25000,≥1.00 - <5.00
Canada,4536,Chance Lake,3,3,≥25 - <300,≥0.10 - <0.20
Canada,1053,Charlebois Lake,4,5,≥10000 - <25000,≥0.01 - <0.05
Canada,113,Cigar Lake,5,5,≥100000 - <1000000,≥5.00
Canada,5301,Cigar Lake East,5,5,≥2500 - <5000,≥0.50 - <1.00
Canada,4551,Cinch Lake,3,3,≥300 - <1000,≥0.01 - <0.05
Canada,114,Cluff Lake Claude,5,5,≥2500 - <5000,≥0.20 - <0.50
Canada,117,Cluff Lake D,5,5,≥2500 - <5000,≥1.00 - <5.00
Canada,999,Cluff Lake Dominique-Janine,5,5,≥5000 - <10000,≥1.00 - <5.00
Canada,998,Cluff Lake Dominique-Peter,5,5,≥5000 - <10000,≥0.50 - <1.00
Canada,115,Cluff Lake N,5,5,≥1000 - <2500,≥0.20 - <0.50
Canada,2030,Cluff Lake OP,5,5,≥1000 - <2500,≥0.50 - <1.00
Canada,1055,Cluff Lake: R,5,5,≥300 - <1000,≥0.20 - <0.50
Canada,116,Collins Bay A,5,5,≥5000 - <10000,≥1.00 - <5.00
Canada,1000,Collins Bay B,5,5,≥10000 - <25000,≥0.50 - <1.00
Canada,1001,Collins Bay D,5,5,≥1000 - <2500,≥1.00 - <5.00
Canada,1251,Conecho,5,5,≥1000 - <2500,≥0.05 - <0.10
Canada,1056,Consolidated Nicholson,3,3,≥25 - <300,≥0.20 - <0.50
Canada,7143,Contact Lake,3,3,>0 - <25,≥0.01 - <0.05
Canada,4564,Corrigan Lake,4,5,≥1000 - <2500,≥0.05 - <0.10
Canada,2031,Covert Basin,7,5,>0 - <25,≥0.01 - <0.05
Canada,1058,Cup Lake,10,9,≥300 - <1000,≥0.01 - <0.05
Canada,118,Dawn Lake,5,5,≥5000 - <10000,≥1.00 - <5.00
Canada,126,Deilmann,5,5,≥25000 - <50000,≥1.00 - <5.00
Canada,119,Denison Mine,5,5,≥100000 - <1000000,≥0.10 - <0.20
Canada,1059,Dieter Lake,5,5,≥5000 - <10000,≥0.01 - <0.05
Canada,1151,Doran,4,5,≥1000 - <2500,≥0.01 - <0.05
Canada,989,Dragon Lake ,5,5,≥300 - <1000,≥1.00 - <5.00
Canada,1077,Drope Lake - La Ronge,4,5,≥5000 - <10000,≥0.05 - <0.10
Canada,1700,Drucourt Zone,4,5,≥2500 - <5000,≥0.01 - <0.05
Canada,1060,Dubyna,3,3,≥300 - <1000,≥0.10 - <0.20
Canada,1061,Dudderidge Lake,10,8,≥25 - <300,≥0.05 - <0.10
Canada,7144,Dussault,2,2,≥25 - <300,≥0.10 - <0.20
Canada,1062,Eagle,3,3,≥25 - <300,≥0.10 - <0.20
Canada,1063,Eagle Ace,3,3,>0 - <25,≥0.10 - <0.20
Canada,122,Eagle Point,5,5,≥50000 - <100000,≥0.50 - <1.00
Canada,1145,Eco Ridge Mine,5,5,≥10000 - <25000,≥0.01 - <0.05
Canada,1010,Eldorado (Port Radium),3,3,≥5000 - <10000,≥0.20 - <0.50
Canada,985,End ,5,5,≥10000 - <25000,≥0.20 - <0.50
Canada,1065,Fish Hook Bay Mine,3,3,≥300 - <1000,≥0.10 - <0.20
Canada,4636,Fisher-Hayes,4,5,≥300 - <1000,≥0.01 - <0.05
Canada,986,Fond Du Lac,5,5,≥300 - <1000,≥0.20 - <0.50
Canada,4276,Fox Lake,5,5,≥25000 - <50000,≥5.00
Canada,1846,Frazer Lake-Zone B,4,5,≥2500 - <5000,≥0.01 - <0.05
Canada,4651,Fuki,10,9,≥25 - <300,≥0.01 - <0.05
Canada,1560,Fusion Zone,3,3,≥300 - <1000,≥0.05 - <0.10
Canada,1253,Gaertner,5,5,≥10000 - <25000,≥1.00 - <5.00
Canada,1066,Gax,5,5,≥25 - <300,≥1.00 - <5.00
Canada,1067,Gear,2,2,≥300 - <1000,≥0.05 - <0.10
Canada,1946,Gemico Block 10,5,5,≥5000 - <10000,≥0.01 - <0.05
Canada,1945,Gemico Block 3,5,5,≥5000 - <10000,≥0.01 - <0.05
Canada,120,Greyhawk,4,5,≥300 - <1000,≥0.05 - <0.10
Canada,2032,Gryphon,5,5,≥10000 - <25000,≥1.00 - <5.00
Canada,4677,Gulch,3,3,≥300 - <1000,≥0.05 - <0.10
Canada,124,Gunnar,2,2,≥5000 - <10000,≥0.10 - <0.20
Canada,1069,Hab,3,3,≥300 - <1000,≥0.20 - <0.50
Canada,1070,Halo,4,5,≥25 - <300,≥0.05 - <0.10
Canada,1147,Haynes,10,9,≥300 - <1000,≥0.01 - <0.05
Canada,4690,Higginson Lake (6 Zones),4,5,≥25 - <300,≥0.05 - <0.10
Canada,4696,Horn Zone,4,5,≥25 - <300,≥0.05 - <0.10
Canada,988,Horseshoe,5,5,≥5000 - <10000,≥0.10 - <0.20
Canada,5373,Hurricane,5,5,≥2500 - <5000,≥1.00 - <5.00
Canada,5374,Huskie,5,5,≥1000 - <2500,≥0.50 - <1.00
Canada,1148,Hydraulic Lake,10,9,≥300 - <1000,≥0.01 - <0.05
Canada,1073,Inda,2,2,≥2500 - <5000,≥0.05 - <0.10
Canada,7145,Indore,3,3,>0 - <25,≥0.20 - <0.50
Canada,1702,J Zone,5,5,≥2500 - <5000,≥1.00 - <5.00
Canada,1075,Jacques Lake,2,2,≥5000 - <10000,≥0.05 - <0.10
Canada,4714,Jahala Lake,4,5,≥300 - <1000,≥0.20 - <0.50
Canada,125,Jeb,5,5,≥1000 - <2500,≥1.00 - <5.00
Canada,1352,Kachiwiss Lake,4,5,≥1000 - <2500,≥0.01 - <0.05
Canada,2033,Ken Pen,5,5,≥1000 - <2500,≥0.50 - <1.00
Canada,1003,Kiggavik Centre,5,5,≥2500 - <5000,≥0.50 - <1.00
Canada,1004,Kiggavik East,5,5,≥300 - <1000,≥0.05 - <0.10
Canada,127,Kiggavik Main,5,5,≥10000 - <25000,≥0.20 - <0.50
Canada,128,Kitts,2,2,≥1000 - <2500,≥0.20 - <0.50
Canada,4775,Kodiak B-H-J,3,3,>0 - <25,≥1.00 - <5.00
Canada,1150,L,10,5,≥5000 - <10000,≥0.20 - <0.50
Canada,1080,La Rocque Lake,5,5,≥1000 - <2500,≥1.00 - <5.00
Canada,137,Lacnor,5,5,≥5000 - <10000,≥0.05 - <0.10
Canada,4827,Leo,4,5,>0 - <25,≥0.01 - <0.05
Canada,1081,Leonard,3,3,≥25 - <300,≥0.10 - <0.20
Canada,4837,Little Gem,4,4,>0 - <25,≥0.20 - <0.50
Canada,129,Lorado,3,3,≥300 - <1000,≥0.10 - <0.20
Canada,130,Madawaska,4,5,≥2500 - <5000,≥0.05 - <0.10
Canada,4866,Malloy Creek,7,5,≥25 - <300,>0 - <0.01
Canada,2034,Mann Lake,5,5,≥300 - <1000,≥0.10 - <0.20
Canada,4879,Martin Lake,3,3,>0 - <25,≥0.10 - <0.20
Canada,1083,Matoush,10,5,≥10000 - <25000,≥0.20 - <0.50
Canada,131,Maurice Bay,5,5,≥300 - <1000,≥0.20 - <0.50
Canada,991,Maverick Zone,5,5,≥300 - <1000,≥0.50 - <1.00
Canada,132,Mcarthur River,5,5,≥100000 - <1000000,≥5.00
Canada,133,Mcclean Lake North Pods,5,5,≥2500 - <5000,≥1.00 - <5.00
Canada,5375,Mcclean Lake South Pods,5,5,≥1000 - <2500,≥0.50 - <1.00
Canada,4892,Melma Lake,3,3,>0 - <25,≥0.10 - <0.20
Canada,1084,Meta,3,3,>0 - <25,≥0.10 - <0.20
Canada,134,Michelin,2,2,≥25000 - <50000,≥0.05 - <0.10
Canada,1082,Midwest A,5,5,≥5000 - <10000,≥1.00 - <5.00
Canada,135,Midwest Main,5,5,≥10000 - <25000,≥1.00 - <5.00
Canada,1254,Millaqua,5,5,≥2500 - <5000,≥0.05 - <0.10
Canada,990,Millennium,5,5,≥25000 - <50000,≥1.00 - <5.00
Canada,1087,Millet Brook,4,4,≥300 - <1000,≥0.01 - <0.05
Canada,142,Milliken,5,5,≥5000 - <10000,≥0.05 - <0.10
Canada,1353,Monmouth,2,5,≥300 - <1000,≥0.01 - <0.05
Canada,1088,Mont Laurier District,4,5,≥300 - <1000,≥0.05 - <0.10
Canada,1351,Moran Lake C Zone,2,2,≥2500 - <5000,≥0.01 - <0.05
Canada,1091,Mountain Lake,10,9,≥2500 - <5000,≥0.10 - <0.20
Canada,1092,Mozzie Lake,4,5,≥25 - <300,≥0.10 - <0.20
Canada,4925,Narrows-Portage-Cross Zones,4,5,≥25 - <300,≥0.01 - <0.05
Canada,1093,Nash,2,2,≥300 - <1000,≥0.05 - <0.10
Canada,4926,National Explorations,3,3,≥25 - <300,≥0.50 - <1.00
Canada,4927,Nc-Par Claims,4,5,≥25 - <300,≥0.05 - <0.10
Canada,1096,Newman,4,3,≥300 - <1000,≥0.01 - <0.05
Canada,4936,Nisto,3,3,≥25 - <300,≥0.10 - <0.20
Canada,136,Nordic,5,5,≥10000 - <25000,≥0.05 - <0.10
Canada,1298,North Shore Double S Zone,4,5,≥5000 - <10000,≥0.01 - <0.05
Canada,1299,North Shore Middle Zone,4,5,≥5000 - <10000,≥0.01 - <0.05
Canada,1300,North Shore Tj Zone,4,5,≥2500 - <5000,>0 - <0.01
Canada,2035,North Wow Flat,7,5,>0 - <25,≥0.05 - <0.10
Canada,1097,Northern Nuclear,2,5,≥25 - <300,≥0.01 - <0.05
Canada,5376,Orora,5,5,≥1000 - <2500,≥1.00 - <5.00
Canada,992,P Patch Zone,5,5,≥5000 - <10000,≥0.50 - <1.00
Canada,1099,P2 Main,5,5,≥2500 - <5000,≥0.50 - <1.00
Canada,138,Panel Mine,5,5,≥10000 - <25000,≥0.05 - <0.10
Canada,4975,Pat C Group,3,3,≥25 - <300,≥0.50 - <1.00
Canada,1100,Paul Bay,5,5,≥5000 - <10000,≥1.00 - <5.00
Canada,1797,Pecors East,5,5,≥5000 - <10000,≥0.01 - <0.05
Canada,1358,Phoenix,5,5,≥25000 - <50000,≥5.00
Canada,4992,Pipewrench North,4,5,≥25 - <300,≥0.05 - <0.10
Canada,4995,Pitch,3,3,>0 - <25,≥0.05 - <0.10
Canada,2036,Prairie Flats,7,5,≥25 - <300,≥0.01 - <0.05
Canada,1101,Prairie Lake,4,3,≥300 - <1000,>0 - <0.01
Canada,140,Pronto,5,5,≥1000 - <2500,≥0.10 - <0.20
Canada,5377,Qavvik,5,5,≥300 - <1000,≥0.10 - <0.20
Canada,141,Quirke,5,5,≥25000 - <50000,≥0.10 - <0.20
Canada,143,Rabbit Lake,5,5,≥10000 - <25000,≥0.20 - <0.50
Canada,1102,Rainbow,2,2,≥1000 - <2500,≥0.05 - <0.10
Canada,1103,Rare Earth I,4,5,≥300 - <1000,≥0.05 - <0.10
Canada,144,Raven,5,5,≥5000 - <10000,≥0.05 - <0.10
Canada,1155,Rayrock,3,3,≥25 - <300,≥0.20 - <0.50
Canada,145,Rexspar - Foghorn,3,3,≥300 - <1000,≥0.05 - <0.10
Canada,1105,Richard Lake,4,5,≥300 - <1000,≥0.05 - <0.10
Canada,1355,Richardson (Fission) Mine,4,5,≥1000 - <2500,≥0.05 - <0.10
Canada,2037,Rix Smitty,3,3,≥300 - <1000,≥0.10 - <0.20
Canada,1086,Roughrider,5,5,≥10000 - <25000,≥1.00 - <5.00
Canada,1106,Row,4,5,≥1000 - <2500,≥0.01 - <0.05
Canada,5069,Row Extension,4,5,≥1000 - <2500,≥0.01 - <0.05
Canada,5070,Row West,4,5,≥1000 - <2500,≥0.01 - <0.05
Canada,1701,Shea Creek-58 B,5,5,≥1000 - <2500,≥0.50 - <1.00
Canada,994,Shea Creek-Anne,5,5,≥10000 - <25000,≥1.00 - <5.00
Canada,995,Shea Creek-Colette,5,5,≥5000 - <10000,≥0.50 - <1.00
Canada,996,Shea Creek-Kianna,5,5,≥10000 - <25000,≥1.00 - <5.00
Canada,1255,Silvermaque,5,5,≥2500 - <5000,≥0.01 - <0.05
Canada,2038,Sinking Pond And Flats,7,5,≥25 - <300,≥0.01 - <0.05
Canada,139,Spanish American,5,5,≥2500 - <5000,≥0.05 - <0.10
Canada,5378,Spitfire,5,5,≥1000 - <2500,≥0.20 - <0.50
Canada,1107,Spreckley Lake M 13,4,5,≥25 - <300,≥0.05 - <0.10
Canada,147,Stanleigh,5,5,≥25000 - <50000,≥0.05 - <0.10
Canada,1156,Stanrock,5,5,≥5000 - <10000,≥0.05 - <0.10
Canada,7146,Stark Lake,3,3,>0 - <25,≥0.10 - <0.20
Canada,1108,Stewart Island,5,5,>0 - <25,≥0.20 - <0.50
Canada,148,Sue A,5,5,≥300 - <1000,≥1.00 - <5.00
Canada,1005,Sue B,5,5,≥300 - <1000,≥0.50 - <1.00
Canada,1006,Sue C,5,5,≥10000 - <25000,≥1.00 - <5.00
Canada,1007,Sue D,5,5,≥1000 - <2500,≥1.00 - <5.00
Canada,1008,Sue E,5,5,≥2500 - <5000,≥0.50 - <1.00
Canada,5164,Sunil Prospect,2,2,≥25 - <300,≥0.01 - <0.05
Canada,1110,Tamarack,5,5,≥5000 - <10000,≥1.00 - <5.00
Canada,2039,Tatiggaq,5,5,≥1000 - <2500,≥1.00 - <5.00
Canada,1948,Teasdale Lake Zone,5,5,≥10000 - <25000,≥0.01 - <0.05
Canada,1111,Thorburn Lake,5,5,≥300 - <1000,≥0.50 - <1.00
Canada,5186,Tibia Lake,5,5,≥300 - <1000,≥0.20 - <0.50
Canada,5189,Tom 7-L,3,3,>0 - <25,≥0.05 - <0.10
Canada,1947,Triple R,5,5,≥50000 - <100000,≥1.00 - <5.00
Canada,1113,Tucker Lake,5,5,≥300 - <1000,≥0.05 - <0.10
Canada,1356,Two Time Zone,2,2,≥1000 - <2500,≥0.01 - <0.05
Canada,1114,Tyee Lake,10,9,≥300 - <1000,≥0.01 - <0.05
Canada,5212,Ur Uranium Showing,4,5,≥300 - <1000,≥0.01 - <0.05
Canada,7147,Uranium Ridge,3,3,>0 - <25,≥0.50 - <1.00
Canada,5238,Virgin Lake,3,3,≥25 - <300,≥0.20 - <0.50
Canada,5245,Vowell Creek,7,5,≥25 - <300,>0 - <0.01
Canada,149,West Bear,5,5,≥300 - <1000,≥0.50 - <1.00
Canada,1117,Wolf Lake,5,5,≥1000 - <2500,≥1.00 - <5.00
Canada,1119,Zenmac,4,5,≥300 - <1000,≥0.05 - <0.10
Central African Republic,1991,Fosse-Pamela,8,5,≥10000 - <25000,≥0.10 - <0.20
Central African Republic,1359,Pama,8,5,≥2500 - <5000,≥0.20 - <0.50
Central African Republic,1360,Pato,8,5,≥2500 - <5000,≥0.20 - <0.50
Central African Republic,1361,Patricia,8,5,≥10000 - <25000,≥0.10 - <0.20
Central African Republic,1363,Petits Amas,8,5,≥1000 - <2500,≥0.10 - <0.20
Chad,2040,Léré ,2,2,≥2500 - <5000,≥0.01 - <0.05
Chad,4856,Madadzang,4,4,>0 - <25,≥0.05 - <0.10
Chile,4424,Agua del Sol,2,2,>0 - <25,≥0.05 - <0.10
Chile,150,Bahia Inglesia,8,7,≥1000 - <2500,>0 - <0.01
Chile,4483,Boca Negra,7,6,>0 - <25,≥0.05 - <0.10
Chile,1366,Carizal Alto,5,5,≥1000 - <2500,≥0.01 - <0.05
Chile,4522,Carmen,2,2,≥25 - <300,≥0.05 - <0.10
Chile,154,Cerro Carmen,2,5,≥1000 - <2500,≥0.05 - <0.10
Chile,4547,Chui Chui,7,6,>0 - <25,≥0.05 - <0.10
Chile,1303,Chuquicamata,4,3,≥25000 - <50000,>0 - <0.01
Chile,5379,Chuquicamata Sur,10,9,≥300 - <1000,>0 - <0.01
Chile,1365,El Algorrobo-Los Colorados,5,5,≥300 - <1000,>0 - <0.01
Chile,4615,El Laco-El Perro ,3,5,≥25 - <300,≥0.01 - <0.05
Chile,5380,El Tesoro,10,9,≥25 - <300,>0 - <0.01
Chile,7112,Genoveva,5,5,≥1000 - <2500,>0 - <0.01
Chile,5448,Huinquintipa,10,9,≥25 - <300,>0 - <0.01
Chile,4870,Manuel Jesus,7,6,>0 - <25,≥0.10 - <0.20
Chile,153,Mejillones,8,7,≥1000 - <2500,>0 - <0.01
Chile,7113,Mina Ministro Hales,5,5,≥5000 - <10000,>0 - <0.01
Chile,7114,Mina Sur,5,5,≥2500 - <5000,>0 - <0.01
Chile,7115,Opache,5,5,≥2500 - <5000,>0 - <0.01
Chile,4971,Pampa Camarones,7,6,>0 - <25,≥0.01 - <0.05
Chile,4972,Pampa Chaca,7,6,>0 - <25,≥0.01 - <0.05
Chile,4978,Pejerreyes-Los Mantos,2,2,>0 - <25,≥0.01 - <0.05
Chile,5020,Productura,2,5,≥25 - <300,≥0.10 - <0.20
Chile,5037,Prosperidad-Quillagua,7,6,>0 - <25,≥0.01 - <0.05
Chile,5035,Quebrada Amarga,7,6,>0 - <25,≥0.10 - <0.20
Chile,5381,Quebrada Ichuno,10,9,≥25 - <300,>0 - <0.01
Chile,7148,Quillagua,7,5,>0 - <25,≥0.10 - <0.20
Chile,1774,Radomiro Tomic,4,3,≥25000 - <50000,>0 - <0.01
Chile,5382,Sagasca-Cascada,10,9,≥25 - <300,>0 - <0.01
Chile,5085,Salar Grande,7,6,≥25 - <300,≥0.01 - <0.05
Chile,1367,Sierra Gorda,4,3,≥10000 - <25000,>0 - <0.01
Chile,5172,Tambillos District,2,2,>0 - <25,≥0.05 - <0.10
Chile,7116,Toki,5,5,≥10000 - <25000,>0 - <0.01
China,5348,231,4,4,≥300 - <1000,≥0.10 - <0.20
China,5349,233,4,4,≥300 - <1000,≥0.10 - <0.20
China,5350,235,4,4,≥300 - <1000,≥0.10 - <0.20
China,5353,2401,4,4,≥300 - <1000,≥0.10 - <0.20
China,5354,2405,4,4,≥300 - <1000,≥0.10 - <0.20
China,5351,382,4,4,≥300 - <1000,≥0.10 - <0.20
China,5352,383,4,4,≥300 - <1000,≥0.10 - <0.20
China,5383,65,3,5,≥25 - <300,≥0.10 - <0.20
China,5384,70,3,5,≥25 - <300,≥0.10 - <0.20
China,5385,8413,4,4,≥300 - <1000,≥0.05 - <0.10
China,5386,Aozibei,4,4,≥25 - <300,≥0.10 - <0.20
China,4330,Baimadong,5,3,≥5000 - <10000,≥0.05 - <0.10
China,5387,Baimianshi 1,10,9,≥300 - <1000,≥0.10 - <0.20
China,4448,Baishuizha,4,4,≥300 - <1000,≥0.10 - <0.20
China,5290,Baixingtu,10,8,≥2500 - <5000,≥0.01 - <0.05
China,158,Baiyanghe,3,3,≥1000 - <2500,≥0.10 - <0.20
China,5338,Baquan,3,3,≥300 - <1000,≥0.10 - <0.20
China,7149,Barun,10,10,,
China,4371,Bashibulak,10,8,≥2500 - <5000,≥0.05 - <0.10
China,1949,Bayinwula,10,10,≥10000 - <25000,≥0.01 - <0.05
China,159,Bentou - Sanbaqi,5,3,≥1000 - <2500,≥0.10 - <0.20
China,1509,Caotaobei (6722),3,3,≥300 - <1000,≥0.10 - <0.20
China,4535,Chaigan (279),3,3,≥2500 - <5000,≥0.05 - <0.10
China,7150,Changpai,4,4,,
China,7151,Changziang,4,4,,
China,160,Chanziping,5,3,≥10000 - <25000,≥0.20 - <0.50
China,1368,Chengxian Mine,5,3,≥10000 - <25000,≥0.05 - <0.10
China,175,Chengzishan (381),10,9,≥5000 - <10000,≥0.05 - <0.10
China,161,Chenjiazhuang,4,5,≥1000 - <2500,≥0.10 - <0.20
China,5392,Chuangkeng,4,4,≥25 - <300,≥0.10 - <0.20
China,5393,Dachayuan (661),3,3,≥2500 - <5000,≥0.05 - <0.10
China,5394,Daguanchang,3,3,≥300 - <1000,≥0.10 - <0.20
China,5395,Dahingchang,3,3,≥300 - <1000,≥0.10 - <0.20
China,163,Daladi (509),5,5,≥1000 - <2500,≥0.10 - <0.20
China,5396,Daliuta,10,10,≥5000 - <10000,≥0.05 - <0.10
China,4575,Dalongshan,10,5,≥25 - <300,≥0.50 - <1.00
China,5339,Damaofeng (331),4,4,≥300 - <1000,≥0.10 - <0.20
China,7803,Datian district,4,5,≥5000 - <10000,≥0.20 - <0.50
China,4580,Dawan (382),4,5,≥25 - <300,≥0.20 - <0.50
China,4581,Daxin,5,5,≥1000 - <2500,≥0.10 - <0.20
China,4582,Daying,10,8,≥25000 - <50000,≥0.05 - <0.10
China,4583,Dazhai (301),5,5,≥300 - <1000,≥0.01 - <0.05
China,4597,Dongkeng (361),4,4,≥1000 - <2500,≥0.20 - <0.50
China,5340,East Xinqiao (332b),4,5,≥300 - <1000,≥0.10 - <0.20
China,6720,Egongtian,4,4,,
China,1848,Gangou (Jianchang),3,5,≥5000 - <10000,≥0.05 - <0.10
China,5397,Gangshanying,4,4,≥1000 - <2500,≥0.10 - <0.20
China,6721,Gaoshansi,4,5,≥25 - <300,≥0.10 - <0.20
China,5398,Gaoxi (326),4,4,≥2500 - <5000,≥0.10 - <0.20
China,4664,Gejiazhai (382),10,9,≥300 - <1000,≥0.01 - <0.05
China,6722,Geminggou,4,5,≥300 - <1000,≥0.05 - <0.10
China,4675,Guangshigou,4,5,≥2500 - <5000,≥0.10 - <0.20
China,164,Guixi,3,5,≥25 - <300,≥0.10 - <0.20
China,1849,Guyuan (460),3,3,≥2500 - <5000,≥0.10 - <0.20
